time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-14T12:33:37.350Z,36.6941667,-121.3238333,2.93,1.3,md,25,48,0.02171,0.06,nc,nc72536650,2015-10-16T07:30:42.050Z,"13km SSE of Ridgemark, California",earthquake
2015-10-14T12:27:19.870Z,37.786,-121.9633333,8.21,1.13,md,12,102,0.07633,0.04,nc,nc72536645,2015-10-16T02:51:26.460Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T12:26:07.230Z,37.6601667,-118.9165,0.28,1.09,md,6,290,0.01003,0.07,nc,nc72536640,2015-10-15T01:49:47.550Z,"5km ENE of Mammoth Lakes, California",earthquake
2015-10-14T12:17:13.530Z,37.7798333,-121.9591667,6.66,0.69,md,7,106,0.08321,0.05,nc,nc72536635,2015-10-16T02:48:24.790Z,"1km E of San Ramon, California",earthquake
2015-10-14T12:16:36.459Z,39.3987,-119.7249,3.3,0.3,ml,7,110.85,0.032,0.0966,nn,nn00514837,2015-10-16T15:13:19.397Z,"11km NNW of Virginia City, Nevada",earthquake
2015-10-14T12:14:55.800Z,37.7853333,-121.961,8.11,1.64,md,31,54,0.07754,0.05,nc,nc72536625,2015-10-17T00:48:06.950Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T12:14:53.150Z,39.4024,-119.7251,2.9,0.4,ml,7,111.29,0.033,0.1503,nn,nn00514836,2015-10-16T15:13:13.276Z,"12km NNW of Virginia City, Nevada",earthquake
2015-10-14T12:14:39.700Z,37.7856667,-121.9628333,7.77,1.08,md,13,103,0.07677,0.05,nc,nc72536620,2015-10-16T23:43:27.210Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T12:11:06.560Z,33.601,-116.811,7.77,0.32,ml,17,90,0.03982,0.15,ci,ci37475520,2015-10-14T12:52:24.010Z,"14km WNW of Anza, California",earthquake
2015-10-14T12:10:42.000Z,60.66,-151.8568,73.6,1.4,ml,32,43.1999965440003,,0.38,ak,ak11739350,2015-10-20T23:43:43.406Z,"31km W of Nikiski, Alaska",earthquake
2015-10-14T12:09:24.410Z,37.7833333,-121.9651667,7.75,1.26,md,21,54,0.07846,0.04,nc,nc72536615,2015-10-16T23:16:20.410Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T12:09:01.850Z,44.7558333,-111.1651667,10,0.57,md,11,95,0.023,0.19,uu,uu60126432,2015-10-14T20:09:34.090Z,"11km NNW of West Yellowstone, Montana",earthquake
2015-10-14T12:05:47.740Z,36.0395,-120.6035,3.36,1.09,md,39,107,0.02984,0.07,nc,nc72536610,2015-10-17T00:46:34.060Z,"24km WSW of Coalinga, California",earthquake
2015-10-14T12:04:19.000Z,59.8817,-150.7388,23.4,1.2,ml,11,111.599991072001,,0.5,ak,ak11739349,2015-10-20T23:43:42.707Z,"35km ENE of Fritz Creek, Alaska",earthquake
2015-10-14T12:03:21.766Z,37.1624,-116.9838,5.5,-0.2,ml,5,262.64,0.187,0.1058,nn,nn00515401,2015-10-19T19:05:15.011Z,"34km NW of Beatty, Nevada",earthquake
2015-10-14T11:59:32.470Z,38.8315,-122.8058333,1.67,0.67,md,8,118,0.0249,0.02,nc,nc72536605,2015-10-16T07:21:25.880Z,"7km W of Cobb, California",earthquake
2015-10-14T11:59:14.000Z,60.9917,-147.3187,12.9,1.6,ml,,,,0.65,ak,ak11739347,2015-10-20T23:44:24.577Z,"54km WSW of Valdez, Alaska",earthquake
2015-10-14T11:55:58.210Z,44.9973333,-111.8423333,7.46,0.67,ml,8,94,0.275,0.06,mb,mb80102369,2015-10-15T17:28:37.080Z,"33km SSE of Virginia City, Montana",earthquake
2015-10-14T11:55:18.660Z,38.8268333,-122.795,2.88,0.87,md,8,108,0.01884,0.04,nc,nc72536600,2015-10-15T02:11:37.780Z,"6km W of Cobb, California",earthquake
2015-10-14T11:54:13.790Z,19.4136658,-155.2598267,8.39,2.46,md,33,47,0.001571,0.27,hv,hv61061616,2015-10-14T16:10:48.990Z,"2km SW of Volcano, Hawaii",earthquake
2015-10-14T11:39:01.800Z,38.8021667,-122.7696667,0.47,1.35,md,14,69,0.02085,0.04,nc,nc72536590,2015-10-16T07:14:23.960Z,"2km NNW of The Geysers, California",earthquake
2015-10-14T11:37:29.000Z,63.3049,-151.4351,14.2,0.7,ml,12,64.7999948160004,,0.57,ak,ak11739307,2015-10-20T23:43:41.560Z,"124km W of Cantwell, Alaska",earthquake
2015-10-14T11:37:19.150Z,37.7835,-121.9611667,8.99,1.35,md,19,66,0.07924,0.09,nc,nc72536585,2015-10-17T00:45:03.750Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T11:30:08.000Z,61.2055,-147.0653,2.2,1,ml,13,71.9999942400005,,0.89,ak,ak11744683,2015-10-20T23:44:09.537Z,"39km WNW of Valdez, Alaska",earthquake
2015-10-14T11:23:40.281Z,38.3088,-118.6479,10.2,0.3,ml,4,260,0.126,0.0592,nn,nn00514908,2015-10-16T22:01:22.665Z,"24km S of Hawthorne, Nevada",earthquake
2015-10-14T11:20:55.442Z,36.6999,-116.3242,9.4,-0.1,ml,5,280.15,0.094,0.0175,nn,nn00514907,2015-10-16T21:58:18.302Z,"45km ESE of Beatty, Nevada",earthquake
2015-10-14T11:20:20.737Z,36.6953,-116.3197,9.2,-0.3,ml,19,76.27,0.092,0.111,nn,nn00514599,2015-10-16T15:09:29.065Z,"45km ESE of Beatty, Nevada",earthquake
2015-10-14T11:17:49.000Z,51.7637,-179.2713,98,2.2,ml,13,151.199987904001,,0.68,ak,ak11744682,2015-10-20T23:44:08.767Z,"56km NNW of Amatignak Island, Alaska",earthquake
2015-10-14T11:15:52.000Z,54.1562,-164.1109,25.6,1.8,ml,10,230.399981568002,,0.24,ak,ak11744681,2015-10-20T23:44:08.105Z,"89km SSW of False Pass, Alaska",earthquake
2015-10-14T11:12:58.630Z,37.7868333,-121.9675,8.01,2.02,md,70,54,0.003572,0.13,nc,nc72536575,2015-10-16T23:01:22.333Z,"1km NE of San Ramon, California",earthquake
2015-10-14T11:12:22.000Z,66.276,-142.4553,15.6,1.6,ml,,,,0.85,ak,ak11744680,2015-10-21T20:16:47.094Z,"88km NE of Circle, Alaska",earthquake
2015-10-14T11:11:04.940Z,37.7848333,-121.9613333,8.08,2.21,md,69,54,0.008808,0.11,nc,nc72536570,2015-10-16T17:08:52.304Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T11:10:11.940Z,37.7866667,-121.9623333,8.41,0.8,md,9,102,0.07594,0.04,nc,nc72536580,2015-10-15T00:55:19.900Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T10:58:41.190Z,37.7853333,-121.9636667,7.96,3.08,mw,119,54,0.006944,0.1,nc,nc72536565,2015-10-15T19:29:45.708Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T10:54:28.310Z,36.1546667,-118.0493333,1.16,1.02,ml,20,81,0.1617,0.18,ci,ci37475512,2015-10-14T14:55:40.114Z,"15km SSW of Olancha, California",earthquake
2015-10-14T10:53:18.560Z,37.7838333,-121.9618333,7.58,2.24,md,68,54,0.008969,0.1,nc,nc72536560,2015-10-16T18:31:26.404Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T10:49:43.640Z,36.153,-118.0526667,0.45,0.74,ml,17,86,0.164,0.23,ci,ci37475504,2015-10-15T16:51:48.354Z,"15km SSW of Olancha, California",earthquake
2015-10-14T10:48:37.303Z,37.3327,-114.6056,7.1,0.3,ml,4,179.64,0.362,0.0987,nn,nn00515397,2015-10-19T18:24:38.990Z,"32km SSW of Caliente, Nevada",earthquake
2015-10-14T10:46:46.530Z,37.787,-121.9681667,9.17,0.83,md,8,100,0.07429,0.02,nc,nc72536555,2015-10-15T00:44:17.260Z,"1km NE of San Ramon, California",earthquake
2015-10-14T10:44:25.770Z,37.7858333,-121.9598333,8.07,0.82,md,9,104,0.07738,0.04,nc,nc72536550,2015-10-15T00:42:46.350Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T10:39:57.000Z,54.505,-165.2912,110.3,2.8,ml,28,176.399985888001,,0.29,ak,ak11739262,2015-10-20T23:45:54.520Z,"51km NE of Akutan, Alaska",earthquake
2015-10-14T10:36:14.000Z,59.8678,-151.8213,79.4,1.7,ml,40,35.9999971200002,,0.35,ak,ak11739260,2015-10-20T23:43:39.480Z,"10km N of Anchor Point, Alaska",earthquake
2015-10-14T10:35:14.380Z,38.778,-122.722,0.99,1.06,md,8,146,0.006016,0.07,nc,nc72536545,2015-10-15T02:11:08.540Z,"2km E of The Geysers, California",earthquake
2015-10-14T10:31:33.640Z,34.6061667,-118.6475,9.23,0.97,ml,12,160,0.06323,0.1,ci,ci37475496,2015-10-15T16:51:29.887Z,"13km N of Castaic, California",earthquake
2015-10-14T10:30:03.090Z,37.7258333,-118.8053333,3.02,0.25,md,10,260,0.04782,0.03,nc,nc72536540,2015-10-15T01:48:46.040Z,"17km ENE of Mammoth Lakes, California",earthquake
2015-10-14T10:25:30.170Z,19.289,-155.39,1.867,0.86,md,7,97,0.05171,0.05,hv,hv61061596,2015-10-14T17:48:26.540Z,"13km NE of Pahala, Hawaii",earthquake
2015-10-14T10:24:45.750Z,35.4768333,-118.2971667,1.51,1.4,ml,25,71,0.1412,0.17,ci,ci37475488,2015-10-14T12:52:12.863Z,"22km SE of Bodfish, California",earthquake
2015-10-14T10:23:59.610Z,44.4433333,-110.9761667,4.24,0.65,md,7,146,0.101,0.13,uu,uu60126427,2015-10-14T20:07:59.180Z,"11km W of Old Faithful Geyser, Wyoming",earthquake
2015-10-14T10:22:55.000Z,63.5382,-151.0271,7.1,1,ml,,,,0.5,ak,ak11739258,2015-10-20T23:44:27.978Z,"104km W of Cantwell, Alaska",earthquake
2015-10-14T10:22:42.530Z,37.783,-121.9656667,7.7,2.59,md,85,53,0.007302,0.12,nc,nc72536530,2015-10-15T19:31:33.353Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T10:20:53.010Z,38.8385,14.7529,286.92,4.5,mb,,87,1.478,1.26,us,us10003nk1,2015-10-14T18:23:40.733Z,"44km NNW of Lipari, Italy",earthquake
2015-10-14T10:20:14.059Z,41.8528,-119.6337,4.9,1.2,ml,4,224.42,0.157,0.1491,nn,nn00515394,2015-10-19T18:21:30.466Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-14T10:17:38.680Z,38.8288333,-122.831,1.33,0.98,md,7,155,0.03481,0.04,nc,nc72536525,2015-10-15T02:11:06.400Z,"8km NW of The Geysers, California",earthquake
2015-10-14T10:17:38.533Z,41.8644,-119.6356,8.5,1.5,ml,5,208.17,0.149,0.1185,nn,nn00514592,2015-10-16T15:09:14.798Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-14T10:16:39.070Z,37.7865,-121.9671667,9.12,0.92,md,8,100,0.07498,0.05,nc,nc72536520,2015-10-15T00:40:15.070Z,"1km NE of San Ramon, California",earthquake
2015-10-14T10:12:36.370Z,37.7843333,-121.968,8.23,0.75,md,10,193,0.0769,0.05,nc,nc72536515,2015-10-17T02:31:15.970Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T10:12:30.720Z,47.7125,-113.6791667,0.26,1.52,ml,22,133,0.27,0.14,mb,mb80102194,2015-10-14T14:23:32.100Z,"35km ENE of Pablo, Montana",earthquake
2015-10-14T10:06:28.000Z,51.3568,179.4406,44.8,2,ml,,,,0.22,ak,ak11744676,2015-10-21T20:16:45.855Z,"67km S of Semisopochnoi Island, Alaska",earthquake
2015-10-14T10:03:31.000Z,63.4448,-147.7883,13,1.2,ml,,,,0.62,ak,ak11739256,2015-10-20T23:44:26.437Z,"58km E of Cantwell, Alaska",earthquake
2015-10-14T09:55:22.490Z,33.3066667,-116.3736667,7.5,0.55,ml,29,114,0.02074,0.17,ci,ci37475480,2015-10-14T14:51:34.941Z,"6km N of Borrego Springs, California",earthquake
2015-10-14T09:55:01.000Z,65.5857,-147.8643,7.9,0.8,ml,,,,0.52,ak,ak11739255,2015-10-21T20:16:54.653Z,"81km N of College, Alaska",earthquake
2015-10-14T09:50:56.033Z,39.2414,-119.6958,5.3,0.7,ml,7,111.85,0.065,0.1038,nn,nn00514795,2015-10-16T15:13:07.021Z,"8km W of Dayton, Nevada",earthquake
2015-10-14T09:49:19.770Z,37.7856667,-121.9618333,8.18,1.11,md,15,103,0.07702,0.04,nc,nc72536510,2015-10-16T22:14:36.170Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T09:48:20.000Z,63.2331,-150.7307,128.1,1.5,ml,,,,0.38,ak,ak11739232,2015-10-20T23:44:29.562Z,"90km W of Cantwell, Alaska",earthquake
2015-10-14T09:47:43.401Z,41.839,-119.6367,8.9,1.1,ml,7,181.71,0.165,0.2077,nn,nn00514794,2015-10-16T15:13:00.813Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-14T09:45:44.672Z,41.8473,-119.6401,10.1,1.2,ml,8,180.95,0.158,0.1944,nn,nn00514792,2015-10-16T15:12:54.858Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-14T09:42:01.000Z,63.5405,-151.0373,8,1,ml,,,,0.4,ak,ak11739231,2015-10-20T23:42:32.410Z,"105km W of Cantwell, Alaska",earthquake
2015-10-14T09:35:46.857Z,37.2507,-116.0014,0,-0.3,ml,5,271.54,0.084,0.0815,nn,nn00514790,2015-10-16T15:12:48.329Z,"75km W of Alamo, Nevada",earthquake
2015-10-14T09:28:15.000Z,60.5741,-142.4639,32.1,1,ml,,,,0.22,ak,ak11739230,2015-10-21T20:16:57.867Z,"56km N of Cape Yakataga, Alaska",earthquake
2015-10-14T09:26:39.209Z,39.3978,-119.724,2.7,0.5,ml,4,191.88,0.033,0.1286,nn,nn00514788,2015-10-16T15:12:42.239Z,"11km NNW of Virginia City, Nevada",earthquake
2015-10-14T09:24:20.720Z,33.0351667,-116.4566667,7.63,0.94,ml,28,62,0.1268,0.2,ci,ci37475472,2015-10-14T12:52:30.393Z,"14km ESE of Julian, California",earthquake
2015-10-14T09:16:18.530Z,36.6871667,-121.3213333,3.69,1.91,md,47,88,0.0283,0.06,nc,nc72536495,2015-10-17T00:43:29.920Z,"14km SSE of Ridgemark, California",earthquake
2015-10-14T09:10:41.820Z,-17.7467,35.1051,10,4.9,mb,,82,7.073,0.96,us,us10003njy,2015-10-14T09:52:59.128Z,"93km S of Nsanje, Malawi",earthquake
2015-10-14T09:05:35.100Z,44.7641667,-111.135,8.72,-0.16,md,6,106,0.046,0.14,uu,uu60126422,2015-10-14T20:06:24.220Z,"11km NNW of West Yellowstone, Montana",earthquake
2015-10-14T09:03:12.350Z,47.6511667,-122.4826667,5.006,1.17,ml,4,322,0.2309,0.15,uw,uw61078042,2015-10-14T16:44:16.300Z,"4km NE of Bainbridge Island, Washington",earthquake
2015-10-14T09:03:04.000Z,59.6336,-152.2391,59.2,1.4,ml,24,82.7999933760005,,0.36,ak,ak11744670,2015-10-20T23:44:05.962Z,"27km SW of Anchor Point, Alaska",earthquake
2015-10-14T09:01:20.170Z,33.6736667,-116.7525,12.69,0.44,ml,26,63,0.0492,0.16,ci,ci37475464,2015-10-14T14:02:02.164Z,"8km SSW of Idyllwild, California",earthquake
2015-10-14T08:54:07.000Z,59.247,-150.6651,22.1,1.8,ml,,,,0.61,ak,ak11739211,2015-10-20T23:42:34.034Z,"65km SSE of Fritz Creek, Alaska",earthquake
2015-10-14T08:51:30.430Z,37.785,-121.9646667,8.71,2.07,md,62,54,0.006461,0.07,nc,nc72536465,2015-10-15T23:46:50.130Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T08:49:40.000Z,61.5842,-149.8444,56.4,1.4,ml,,,,0.34,ak,ak11739210,2015-10-20T23:42:33.366Z,"5km SSW of Houston, Alaska",earthquake
2015-10-14T08:46:57.000Z,63.0156,-150.5493,107.8,1.3,ml,23,46.7999962560003,,0.47,ak,ak11744667,2015-10-20T23:44:04.820Z,"80km NNW of Talkeetna, Alaska",earthquake
2015-10-14T08:44:22.140Z,35.988,-117.8998333,4.42,-0.33,ml,10,142,0.02113,0.16,ci,ci37475456,2015-10-14T16:57:39.067Z,"6km N of Little Lake, California",earthquake
2015-10-14T08:38:56.721Z,39.5877,-119.1047,12.1,1.8,ml,19,116.06,0.249,0.111,nn,nn00514588,2015-10-16T21:55:12.184Z,"12km E of Fernley, Nevada",earthquake
2015-10-14T08:36:48.258Z,37.0155,-116.0024,4.2,-0.2,ml,6,135.02,0.065,0.081,nn,nn00514785,2015-10-16T15:12:36.118Z,"68km E of Beatty, Nevada",earthquake
2015-10-14T08:20:38.000Z,64.7018,-148.9682,14.5,0.4,ml,,,,0.42,ak,ak11739191,2015-10-20T23:43:17.462Z,"15km NNE of North Nenana, Alaska",earthquake
2015-10-14T08:17:04.880Z,39.3946667,-123.5221667,1.74,1.74,md,15,77,0.02613,0.12,nc,nc72536440,2015-10-17T00:41:23.230Z,"12km WSW of Brooktrails, California",earthquake
2015-10-14T08:13:06.340Z,35.6135,-118.3,4.44,0.94,ml,14,126,0.09174,0.1,ci,ci37475448,2015-10-14T14:03:40.220Z,"16km E of Lake Isabella, California",earthquake
2015-10-14T08:06:07.354Z,37.3495,-117.1553,18.9,0.6,ml,15,170.47,0.382,0.1141,nn,nn00514587,2015-10-16T15:08:51.027Z,"40km S of Goldfield, Nevada",earthquake
2015-10-14T08:02:03.550Z,37.786,-121.9661667,8.39,1.12,md,14,100,0.07568,0.04,nc,nc72536435,2015-10-17T00:41:54.110Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T07:56:25.000Z,64.596,-148.0532,12.4,0.5,ml,14,82.7999933760005,,0.62,ak,ak11739165,2015-10-20T23:43:36.601Z,"28km S of Ester, Alaska",earthquake
2015-10-14T07:52:13.330Z,36.0696667,-120.6198333,3.85,0.33,md,8,156,0.01918,0.02,nc,nc72536425,2015-10-16T06:43:47.760Z,"24km WSW of Coalinga, California",earthquake
2015-10-14T07:47:19.490Z,7.6836,-73.348,124.09,5.4,mb,,31,1.798,1.58,us,us10003niy,2015-10-16T18:28:03.712Z,"9km SSE of San Alberto, Colombia",earthquake
2015-10-14T07:33:39.390Z,47.4786667,-112.7798333,6.04,0.72,ml,7,232,0.44,0.09,mb,mb80102344,2015-10-15T16:26:38.530Z,"58km SW of Choteau, Montana",earthquake
2015-10-14T07:30:35.000Z,62.8281,-150.8422,93.8,1.2,ml,,,,0.55,ak,ak11739159,2015-10-20T23:42:36.161Z,"67km NNW of Talkeetna, Alaska",earthquake
2015-10-14T07:28:27.000Z,51.4525,176.7734,22.8,3.1,ml,10,215.999982720001,,0.49,ak,ak11739158,2015-10-20T23:45:12.081Z,"92km SW of Kiska Volcano, Alaska",earthquake
2015-10-14T07:27:58.960Z,35.7875,-120.3235,3.78,0.77,md,32,62,0.01972,0.06,nc,nc72536420,2015-10-17T00:40:23.730Z,"15km NNE of Shandon, California",earthquake
2015-10-14T07:23:43.070Z,37.7873333,-121.9611667,8.56,1.65,md,16,173,0.07561,0.05,nc,nc72536415,2015-10-16T22:03:33.740Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T07:23:30.160Z,37.7858333,-121.9618333,8.16,1.56,md,29,63,0.07686,0.04,nc,nc72536410,2015-10-16T21:33:36.081Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T07:19:24.000Z,60.1859,-140.9118,15.4,1.2,ml,,,,0.49,ak,ak11739148,2015-10-21T20:16:58.978Z,"85km E of Cape Yakataga, Alaska",earthquake
2015-10-14T07:14:54.700Z,50.1064,154.3845,28.37,4.9,mb,,163,3.647,1.5,us,us10003niu,2015-10-14T15:17:36.780Z,"139km WSW of Severo-Kuril'sk, Russia",earthquake
2015-10-14T07:11:54.000Z,62.4963,-151.1687,83.4,1,ml,9,71.9999942400005,,0.34,ak,ak11744661,2015-10-20T23:44:03.532Z,"58km WNW of Talkeetna, Alaska",earthquake
2015-10-14T07:02:46.000Z,60.0392,-152.5737,81.3,1.2,ml,20,71.9999942400005,,0.31,ak,ak11744660,2015-10-20T23:44:02.627Z,"50km NW of Anchor Point, Alaska",earthquake
2015-10-14T07:01:51.750Z,46.9621667,-114.1656667,3.95,-0.39,md,11,101,0.202,0.05,mb,mb80102349,2015-10-15T16:35:05.930Z,"7km SE of Frenchtown, Montana",earthquake
2015-10-14T06:59:29.000Z,61.2792,-146.8559,19.9,1.3,ml,,,,0.65,ak,ak11739134,2015-10-20T23:42:35.514Z,"31km WNW of Valdez, Alaska",earthquake
2015-10-14T06:56:09.130Z,37.7863333,-121.962,8.26,1.8,md,43,55,0.07634,0.07,nc,nc72536400,2015-10-17T00:41:37.663Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T06:49:16.412Z,39.5777,-119.0997,0.4,1.2,ml,12,180.53,0.257,0.1865,nn,nn00514783,2015-10-16T15:12:29.717Z,"13km ESE of Fernley, Nevada",earthquake
2015-10-14T06:48:31.000Z,62.7936,-143.3,15.9,0.8,ml,,,,0.6,ak,ak11744658,2015-10-21T20:16:49.082Z,"62km SSW of Tok, Alaska",earthquake
2015-10-14T06:48:24.500Z,18.2691,-66.405,27,2.4,Md,10,108,0.23805355,0.25,pr,pr15287002,2015-10-14T07:59:04.667Z,"6km S of Morovis, Puerto Rico",earthquake
2015-10-14T06:45:26.666Z,41.8729,-119.6276,9.2,1.4,ml,6,207.7,0.148,0.1226,nn,nn00514780,2015-10-16T15:12:22.734Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-14T06:43:10.160Z,37.7838333,-121.9601667,7.42,2.08,md,72,54,0.01009,0.11,nc,nc72536395,2015-10-16T23:54:01.418Z,"1km ENE of San Ramon, California",earthquake
2015-10-14T06:36:27.280Z,49.3758,155.4282,38.92,4.7,mb,,182,4,1.18,us,us10003nip,2015-10-14T14:39:08.731Z,"153km SSW of Severo-Kuril'sk, Russia",earthquake
2015-10-14T06:35:08.050Z,47.5711667,-122.5548333,22.324,1.63,ml,9,95,0.1594,0.12,uw,uw61078012,2015-10-14T17:08:49.740Z,"1km NNW of Manchester, Washington",earthquake
2015-10-14T06:19:20.000Z,61.6316,-147.1794,20,1.3,ml,,,,0.62,ak,ak11739130,2015-10-20T23:42:40.659Z,"71km NW of Valdez, Alaska",earthquake
2015-10-14T06:10:04.940Z,35.488,-118.293,2.49,0.54,ml,9,111,0.1337,0.09,ci,ci37475424,2015-10-14T14:02:22.629Z,"21km ESE of Bodfish, California",earthquake
2015-10-14T06:08:37.000Z,18.7437,-68.6372,155,3.4,Md,12,338.4,1.47323707,0.67,pr,pr15287001,2015-10-14T14:11:40.177Z,"10km NNE of Otra Banda, Dominican Republic",earthquake
2015-10-14T05:57:37.816Z,37.181,-117.017,10.8,2.1,ml,29,53.92,0.201,0.1189,nn,nn00514583,2015-10-16T15:12:04.158Z,"37km NW of Beatty, Nevada",earthquake
2015-10-14T05:53:11.000Z,64.9035,-149.2585,19.1,1,ml,,,,0.65,ak,ak11739108,2015-10-20T23:42:36.987Z,"36km N of North Nenana, Alaska",earthquake
2015-10-14T05:49:43.010Z,48.8675,156.3024,10,5,mb,,137,4.337,0.84,us,us10003nig,2015-10-14T13:52:14.368Z,"201km S of Severo-Kuril'sk, Russia",earthquake
2015-10-14T05:49:14.860Z,44.7785,-111.147,13.28,1.09,ml,14,77,0.034,0.18,uu,uu60126402,2015-10-14T17:56:06.080Z,"13km NNW of West Yellowstone, Montana",earthquake
2015-10-14T05:45:05.130Z,44.7706667,-111.1425,12.26,1.08,ml,12,98,0.036,0.12,uu,uu60126397,2015-10-14T19:17:31.130Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T05:44:55.011Z,39.6171,-120.3629,10.6,0.6,ml,10,99.49,0.106,0.1067,nn,nn00514779,2015-10-16T15:12:16.628Z,"23km SSE of Portola, California",earthquake
2015-10-14T05:43:10.286Z,37.1003,-116.9416,4.5,-0.8,ml,3,224.4,0.141,0.0863,nn,nn00514777,2015-10-16T15:12:09.810Z,"26km NW of Beatty, Nevada",earthquake
2015-10-14T05:43:07.450Z,48.8512,156.2477,6.01,5.9,mwb,,48,4.36,1.33,us,us10003nib,2015-10-14T16:38:06.000Z,"203km S of Severo-Kuril'sk, Russia",earthquake
2015-10-14T05:38:44.190Z,47.9263333,-121.5806667,4.416,0.71,md,3,170,0.1764,0.04,uw,uw61078002,2015-10-14T17:06:42.630Z,"11km NE of Gold Bar, Washington",earthquake
2015-10-14T05:38:36.000Z,59.8261,-153.0135,101.1,1.4,ml,29,64.7999948160004,,0.27,ak,ak11744655,2015-10-20T23:44:00.497Z,"66km W of Anchor Point, Alaska",earthquake
2015-10-14T05:36:33.712Z,39.4858,-120.2953,11.8,0.2,ml,11,164.36,0.052,0.1026,nn,nn00514715,2015-10-16T15:11:28.250Z,"20km NNW of Truckee, California",earthquake
2015-10-14T05:36:32.090Z,46.962,-114.1765,10.3,0.48,ml,13,102,0.195,0.14,mb,mb80102354,2015-10-15T16:42:48.610Z,"7km SE of Frenchtown, Montana",earthquake
2015-10-14T05:35:16.760Z,46.0805,-122.2766667,4.258,0.58,ml,12,120,0.07084,0.12,uw,uw61077997,2015-10-14T16:53:49.730Z,"23km NE of Amboy, Washington",earthquake
2015-10-14T05:30:37.000Z,63.3745,-153.0127,8,1.2,ml,,,,0.48,ak,ak11739097,2015-10-20T23:42:42.511Z,"138km ENE of McGrath, Alaska",earthquake
2015-10-14T05:30:01.000Z,63.3678,-153.0111,7.5,0.8,ml,11,61.1999951040004,,0.42,ak,ak11739098,2015-10-20T23:43:35.107Z,"138km ENE of McGrath, Alaska",earthquake
2015-10-14T05:29:23.220Z,44.7663333,-111.1373333,9.08,0.34,ml,10,89,0.037,0.2,uu,uu60126392,2015-10-14T19:13:21.560Z,"11km NNW of West Yellowstone, Montana",earthquake
2015-10-14T05:27:02.150Z,38.7461667,-122.7035,1.56,1.01,md,8,156,0.02911,0.04,nc,nc72536375,2015-10-15T02:10:35.730Z,"5km SE of The Geysers, California",earthquake
2015-10-14T05:23:12.690Z,44.7713333,-111.1373333,8.72,-0.16,md,8,107,0.047,0.15,uu,uu60126387,2015-10-14T19:10:15.230Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T05:20:59.050Z,44.7636667,-111.1433333,11.88,0.01,md,8,91,0.04,0.17,uu,uu60008740,2015-10-14T19:07:37.870Z,"11km NNW of West Yellowstone, Montana",earthquake
2015-10-14T05:20:51.840Z,44.7673333,-111.1435,11.64,0.1,md,9,95,0.039,0.15,uu,uu60126382,2015-10-14T19:05:01.390Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T05:16:23.910Z,44.763,-111.2098333,26.17,-0.34,md,7,170,0.016,0.2,uu,uu60126377,2015-10-14T19:01:54.180Z,"13km NW of West Yellowstone, Montana",earthquake
2015-10-14T05:15:40.000Z,63.3811,-149.615,0.8,1.5,ml,,,,0.57,ak,ak11739094,2015-10-20T23:42:41.561Z,"33km W of Cantwell, Alaska",earthquake
2015-10-14T05:08:59.450Z,44.7701667,-111.1385,11.96,1.42,ml,15,62,0.035,0.18,uu,uu60126372,2015-10-14T18:56:13.210Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-10-14T05:08:33.000Z,61.7276,-151.2391,79.7,1.2,ml,18,71.9999942400005,,0.48,ak,ak11744651,2015-10-20T23:43:59.524Z,"63km W of Willow, Alaska",earthquake
2015-10-14T05:06:38.147Z,39.5865,-119.08,7.9,0.8,ml,10,213.28,0.266,0.0705,nn,nn00514714,2015-10-16T15:11:21.948Z,"14km E of Fernley, Nevada",earthquake
2015-10-14T05:05:02.050Z,44.7695,-111.1411667,12.12,1.08,ml,13,95,0.036,0.17,uu,uu60126367,2015-10-14T19:23:12.450Z,"12km NNW of West Yellowstone, Montana",earthquake
